fpath,KUK_ID,FileName,FileFormat,FolderPath,subcorpus,SourceDB,SourceID,DocumentTitle,ClarityPursuit,Readability,SyllogismBased,DocumentVersion,ParentDocumentID,LegalActType,Objectivity,Bindingness,AuthorType,RecipientType,RecipientIndividuation,Anonymized,Recipient Type,class,RuleAbstractNouns,RuleAmbiguousRegards,RuleAnaphoricReferences,RuleCaseRepetition,RuleCaseRepetition.max_repetition_count,RuleCaseRepetition.max_repetition_count.v,RuleCaseRepetition.max_repetition_frac,RuleCaseRepetition.max_repetition_frac.v,RuleConfirmationExpressions,RuleDoubleAdpos,RuleDoubleAdpos.max_allowable_distance,RuleDoubleAdpos.max_allowable_distance.v,RuleDoubleComparison,RuleFunctionWordRepetition,RuleGPadjective,RuleGPcoordovs,RuleGPdeverbaddr,RuleGPdeverbsubj,RuleGPpatbenperson,RuleGPpatinstr,RuleGPwordorder,RuleIncompleteConjunction,RuleInfVerbDistance,RuleInfVerbDistance.max_distance,RuleInfVerbDistance.max_distance.v,RuleLiteraryStyle,RuleLongSentences,RuleLongSentences.max_length,RuleLongSentences.max_length.v,RuleMultiPartVerbs,RuleMultiPartVerbs.max_distance,RuleMultiPartVerbs.max_distance.v,RulePassive,RulePredAtClauseBeginning,RulePredAtClauseBeginning.max_order,RulePredAtClauseBeginning.max_order.v,RulePredObjDistance,RulePredObjDistance.max_distance,RulePredObjDistance.max_distance.v,RulePredSubjDistance,RulePredSubjDistance.max_distance,RulePredSubjDistance.max_distance.v,RuleRedundantExpressions,RuleReflexivePassWithAnimSubj,RuleRelativisticExpressions,RuleTooFewVerbs,RuleTooFewVerbs.min_verb_frac,RuleTooFewVerbs.min_verb_frac.v,RuleTooLongExpressions,RuleTooManyNegations,RuleTooManyNegations.max_allowable_negations,RuleTooManyNegations.max_allowable_negations.v,RuleTooManyNegations.max_negation_frac,RuleTooManyNegations.max_negation_frac.v,RuleTooManyNominalConstructions,RuleTooManyNominalConstructions.max_allowable_nouns,RuleTooManyNominalConstructions.max_allowable_nouns.v,RuleTooManyNominalConstructions.max_noun_frac,RuleTooManyNominalConstructions.max_noun_frac.v,RuleVerbalNouns,RuleWeakMeaningWords,RuleWrongValencyCase,RuleWrongVerbonominalCase,activity,ari,atl,char_count,cli,entropy,fkgl,fre,gf,hpoint,maentropy,maentropy.v,mamr,mattr,mattr.v,num_hapax,sent_count,smog,syllab_count,ttr,verb_dist,word_count
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/1776_2024_VOP.txt,675efd2cc6537d54ff0646c4,1776_2024_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,good,2.0,,,159,1.3396226415094339,0.4430594974886345,0.9950584007187782,0.03600006484479887,2.0,,,,,,,,,,,,,,28.0,1.8928571428571428,0.7518113178434387,3.0,72,23.75,2.1256565998882393,58,2.4482758620689653,0.7846358368914735,,147,2.7210884353741496,0.686563247243656,53.0,1.6981132075471699,0.4703305499442133,54,2.314814814814815,0.9744162839052017,,,,62,0.25322925853932826,0.3990242845565738,,19.0,1.4736842105263157,0.4727554678967805,0.3442709337446179,0.6191481551836643,73,1.63013698630137,0.526385239918081,0.28092333845758505,0.4046911388235264,19,5.0,,,0.7277227722772277,4.465976605651896,4.467052023121387,3864.0,5.714566473988439,7.149688396144579,6.388647655748233,74.2768182402055,10.215960179833012,13.0,5.6440066424869775,0.1201132991925442,0.12565274151436023,0.6500522193211489,0.14736126531037572,174.0,72.0,10.411451182825502,1566.0,0.34104046242774566,5.842465753424658,865.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/2673_2024_VOP.txt,675efd2cc6537d54ff0646c5,2673_2024_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,good,,,,232,1.5086206896551724,0.6198278703973248,0.9738813628899836,0.07801736640085312,,4.0,2.75,0.5454545454545454,,,,,,,,,1.0,,7.0,3.7142857142857144,0.756953303544898,3.0,55,34.30909090909091,1.6406887710178304,18,2.7222222222222223,0.9744010129068984,1.0,76,4.394736842105263,0.8949423161945913,41.0,1.7560975609756098,0.861542230788543,39,3.128205128205128,1.1852160071269622,,3.0,,38,0.14226537159037242,0.5422820519522108,,9.0,1.1111111111111112,0.30000000000000004,0.30000000000000004,0.9166666666666666,63,3.492063492063492,0.7379666487902685,0.35539953355079407,0.45347078486704007,35,2.0,,,0.5661764705882353,7.4704566282015215,4.321981424148607,4188.0,5.789989680082561,7.335939521863202,7.811042780748657,75.0632823529412,10.597324326859932,12.0,5.779459307265817,0.11994560940856017,0.07194252873563212,0.6855977011494253,0.16955371739873637,152.0,55.0,10.27262907436959,1596.0,0.304437564499484,10.342105263157896,969.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/4842_2023_VOP.txt,675efd2cc6537d54ff0646c6,4842_2023_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,good,18.0,,5.0,1171,1.6746370623398805,0.7906296342160372,0.9689468800485026,0.08476084863550737,2.0,48.0,7.979166666666667,0.9497150069412351,,,,1.0,1.0,,1.0,2.0,1.0,,44.0,2.3636363636363638,0.8563782982621732,10.0,247,25.25910931174089,1.6646686455299842,171,2.345029239766082,0.8582709880097269,26.0,413,4.24455205811138,0.8313634334379764,163.0,6.6503067484662575,3.9016081622786034,254,4.043307086614173,0.9317124667296498,,3.0,,181,0.12290149293160837,0.46111212726324957,19.0,64.0,1.203125,0.49516370516103236,0.1655214577089577,0.7403998071091161,360,3.738888888888889,0.7858740044421305,0.3438500667014561,0.34589443782925183,271,4.0,,,0.4031746031746032,12.610184918470694,5.480353200883002,24826.0,11.355055187637968,8.532921164472057,14.254332413230191,33.84003452241822,16.690708071307995,29.0,5.886333191436727,0.06455060846639106,0.08380726698262253,0.7002414804784473,0.12353752394059414,499.0,238.0,15.001896241334023,10292.0,0.2196467991169978,13.147368421052631,4530.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/2958_2023_VOP.txt,675efd2cc6537d54ff0646c7,2958_2023_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,medium,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,bad,1.0,,1.0,879,1.5369738339021615,0.6882769626762618,0.976585249537468,0.07389260727683636,,12.0,5.416666666666667,0.6883335818895996,,,,1.0,1.0,,1.0,4.0,4.0,,27.0,3.888888888888889,1.0705710854397255,29.0,130,33.56153846153846,1.3949395278665289,118,2.669491525423729,1.166288907285099,37.0,277,5.1732851985559565,1.1315438758684984,104.0,3.355769230769231,1.3531621582279807,183,2.8852459016393444,1.1170694384421753,,7.0,,122,0.12040002417111148,0.4700693672978561,7.0,63.0,1.6031746031746033,0.5199456843836519,0.22726080417490316,0.629752912391271,244,4.245901639344262,0.8508282348974127,0.3588295730912538,0.29480211390085254,257,15.0,,,0.3609022556390977,14.98202164523174,5.206309148264984,16504.0,10.396782334384858,8.174098591253907,15.183954889589902,37.50820698859499,17.29958747876729,24.666666666666668,5.892079970986117,0.06770340744469158,0.08052751546727455,0.6994952784109411,0.10535229806479135,333.0,130.0,15.381575749822971,6559.0,0.22145110410094637,14.602510460251047,3170.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/4241_2023_VOP.txt,675efd2cc6537d54ff0646c9,4241_2023_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,good,11.0,1.0,,893,1.4949608062709967,0.6641074528415867,0.9795074893280233,0.06913869852300032,,16.0,4.1875,0.7562712733897019,,,,,,,,,2.0,,78.0,1.9743589743589745,0.7254150672087762,3.0,258,19.26356589147287,2.094193693144081,154,3.792207792207792,3.2823534902380413,8.0,365,3.2356164383561645,0.7965202147950123,170.0,12.741176470588234,3.375228075057945,189,2.312169312169312,0.883528606830922,,2.0,,150,0.16226831096087838,0.40489709652313155,6.0,45.0,1.1555555555555554,0.36694550663731057,0.18566778900112232,0.45423524980388413,292,3.1027397260273974,0.6089740051374296,0.3691453942541775,0.34328953922836214,198,20.0,,,0.5069444444444444,9.017185303966208,5.4371378910776365,18769.0,10.55014484356895,8.478936204282462,10.546034180801271,48.917861461118065,13.014435999671537,23.0,5.911157794319964,0.06339830747116885,0.08874142558902476,0.7102505219206681,0.09471350240685633,440.0,254.0,12.295883020497534,7511.0,0.2526071842410197,9.766483516483516,3452.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/1148_2024_VOP.txt,675efe78c6537d54ff0646eb,1148_2024_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,good,,,,379,1.641160949868074,0.619870797202024,0.9726773958963933,0.07907624144752266,,4.0,6.25,0.9544282756359084,,,,,,,,,,,9.0,2.5555555555555554,0.7853213855734106,14.0,261,9.636015325670497,4.344848310759359,50,3.16,1.031613475830207,8.0,104,5.115384615384615,0.9841800133358513,60.0,8.133333333333333,1.3299100321240527,80,8.425,1.9707929315387023,,4.0,,44,0.13171943992030638,0.5863898753649357,,13.0,1.3076923076923077,0.36735282343519987,0.17729023113638498,0.554379884627,98,4.091836734693878,0.6385306140010132,0.37236752853477234,0.3127457100415511,36,8.0,,,0.2973856209150327,16.243839599703485,5.103780578206079,6885.0,10.027724240177912,7.6118322018490945,16.09216560415122,36.173824729429214,16.959531504818383,15.0,5.757266193590959,0.1003480243094499,0.10305600000000004,0.66704,0.13796654074588682,219.0,50.0,14.780861892520804,2726.0,0.2965159377316531,15.311111111111112,1349.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/5682_2023_VOP.txt,676850b1c6537d54ff064e0d,5682_2023_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,good,1.0,,,164,1.3475609756097562,0.5904383057397804,0.9843157181571816,0.059894477713647594,,3.0,2.3333333333333335,0.24743582965269673,,,,,,,,,,,16.0,1.8125,0.7596649030739451,2.0,57,20.473684210526315,1.9244664266603897,64,14.109375,1.566497439235804,,135,4.474074074074074,2.9502994882402156,48.0,10.666666666666666,1.8803116253724113,40,1.675,0.7329075642424361,,,,54,0.17458466017930802,0.42848649029654173,1.0,15.0,1.4,0.36220896631222144,0.21195193695193695,0.6186370519205813,86,2.1511627906976742,0.8660718922201998,0.2759230648215363,0.38996682854775183,20,,,,0.727810650887574,7.994593328632174,5.018270401948842,4120.0,8.700243605359317,7.498364622218413,8.261524926811546,65.99028704831504,10.925837126311515,12.0,5.772303919656541,0.03501802108197768,0.11619113573407203,0.6594875346260388,0.10298667771906704,193.0,57.0,10.919512258532581,1543.0,0.392204628501827,7.360655737704918,821.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/6417_2023_VOP.txt,676850b1c6537d54ff064e0e,6417_2023_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,good,2.0,,,241,1.7012448132780082,0.7981400647496381,0.968223880775748,0.08664008723197814,,4.0,3.0,-1.0,,,,,2.0,,,,,,4.0,2.0,0.7071067811865476,2.0,41,43.24390243902439,1.5362389296691066,19,2.210526315789474,0.5131184087379242,3.0,51,5.176470588235294,0.8731355579057233,25.0,2.92,1.064402073145209,26,3.076923076923077,1.2364465212858982,,,,30,0.10388684599523186,0.69640437814544,,6.0,1.3333333333333333,0.38729833462074176,0.33095238095238094,0.2954023765129182,46,6.0,0.8613798863695247,0.4198690859706718,0.31413833315392137,46,3.0,,,0.3484848484848485,12.176035856683256,4.914317925591883,4359.0,8.87531003382187,7.354598204202288,11.701838397448235,56.076709571864626,14.200445458795063,13.0,5.804309523407006,0.1252885160903495,0.06755076142131977,0.6963451776649746,0.16235390836861957,167.0,41.0,13.023866798666859,1636.0,0.34047350620067646,19.11111111111111,887.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/16668_2022_VOP.txt,676850b1c6537d54ff064e0f,16668_2022_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,good,3.0,,,176,1.6022727272727273,0.7126288889159104,0.9634695165945165,0.09173042634319524,,5.0,4.2,0.3912303982179758,,,,,,,,,,,6.0,1.8333333333333333,0.8738628975053031,2.0,30,29.766666666666666,1.6856446861357481,27,2.259259259259259,0.8011785088731668,2.0,64,5.171875,0.8054035045010487,27.0,2.037037037037037,0.8446081935641684,22,5.863636363636363,0.9226062432493918,,,,26,0.12807936822874907,0.5189862216660487,3.0,10.0,1.7,0.6231470032184591,0.19315379065379065,0.6989278804451117,45,3.9555555555555557,0.6922526779076797,0.3691862458529125,0.2752301137853907,33,2.0,,,0.40476190476190477,12.645033992311916,5.283360790774299,3207.0,10.518286655683687,7.506239343134093,13.628115870400876,40.34493256452501,13.826447007138936,10.0,5.928066462232608,0.02919360651530178,0.1015157480314961,0.7060826771653543,0.08189147725462999,174.0,30.0,12.857556352371635,1296.0,0.46293245469522243,12.12,607.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/15934_2022_VOP.txt,676850b1c6537d54ff064e11,15934_2022_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,medium,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,bad,17.0,1.0,1.0,635,1.4645669291338583,0.6416849315275033,0.9790622763063709,0.0706020125939829,,16.0,3.125,0.7470475219154402,,,,1.0,,1.0,,,,,35.0,2.7714285714285714,1.1513370002787682,38.0,145,21.186206896551724,1.4428791057793495,122,4.737704918032787,1.709774351782506,18.0,287,5.2717770034843205,3.5560374005688264,116.0,3.603448275862069,3.6279024112086873,138,3.3768115942028984,2.986600359764935,,,3.0,117,0.18509316257892028,0.5725816348560636,3.0,35.0,1.3428571428571427,0.5974631035863154,0.24002426145283287,0.721807600626449,235,3.0808510638297872,1.0810078752625278,0.3375211172404882,0.40934253531644726,119,7.0,,,0.5502958579881657,10.811282378235347,5.295763389288569,13250.0,10.332613908872903,8.579364522459922,12.929999407370651,39.53379217177982,14.655865927947298,19.75,6.016234457020567,0.02551912877553186,0.10796088223054523,0.7339492301290054,0.07889090111761886,448.0,145.0,13.57706728291334,5575.0,0.32533972821742607,10.26978417266187,2502.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/12890_2022_VOP.txt,676850b1c6537d54ff064e12,12890_2022_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,good,5.0,1.0,1.0,645,1.6449612403100775,0.6706180623430253,0.9713852813852814,0.08086703144628589,,15.0,4.066666666666666,0.8180311442540753,,,,,1.0,,,,3.0,,39.0,2.3076923076923075,0.8326663997864531,9.0,125,23.464,0.8365246919754094,115,2.9391304347826086,0.9741717729798777,8.0,237,4.30801687763713,0.7091302583413387,101.0,2.871287128712871,1.045597417542688,119,3.5210084033613445,0.928687398156185,,2.0,1.0,99,0.13208859160792963,0.42697905165676564,3.0,49.0,1.3877551020408163,0.5056183048923513,0.2230262934344567,0.7059267218577835,192,3.4791666666666665,0.6609229799346662,0.3366797865744732,0.36005410323266207,119,9.0,,,0.4088495575221239,12.965987673876867,5.543261231281198,13326.0,11.66622296173045,8.392198559297562,14.31265247920133,33.8136217903494,15.64621098169717,18.0,6.0342536148139425,0.03551170734703336,0.08591757049891546,0.7471409978308026,0.09780538140147454,404.0,125.0,14.300404188858167,5450.0,0.3036605657237937,11.88695652173913,2404.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/7056_2023_VOP.txt,676850b1c6537d54ff064e10,7056_2023_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,good,10.0,,,547,1.6416819012797075,0.7298084545044848,0.9701183947070602,0.08212918405882588,,5.0,4.0,0.3535533905932738,,,,,,,5.0,,1.0,,27.0,2.2962962962962963,0.6483482081593602,18.0,105,29.685714285714287,1.7328419765054481,47,2.6595744680851063,0.8948641869264174,2.0,175,6.222857142857142,2.336124546296937,97.0,2.5876288659793816,1.1110593856399615,109,3.146788990825688,1.0913040947377726,,4.0,,87,0.13075577031337857,0.5385822998469952,5.0,21.0,1.380952380952381,0.4269461282560343,0.22904747369033082,0.5274320000617767,159,3.647798742138365,0.6897642318832024,0.36132170576737277,0.367040906911043,100,1.0,,,0.3978260869565217,11.976936896535516,5.26258637709773,10662.0,10.351924975320829,8.080248887139073,12.560168923047996,45.86316447139566,15.220563155173224,19.0,5.81901284595018,0.08158059501702293,0.09249610793980279,0.6781370005189413,0.1259188456271236,286.0,105.0,13.99691118717104,4197.0,0.27591312931885487,11.56043956043956,2026.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/4834_2023_VOP.txt,67688a34c6537d54ff064e13,4834_2023_VOP,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,True,Original,,individual,quasiobjective,False,authority,combined,public,Anonymized by source,,good,2.0,,,125,1.336,0.5201787469513485,0.9852000000000001,0.05801717742402642,,2.0,2.0,-1.0,,,,,,,,,,,12.0,2.5,0.6030226891555273,,42,20.857142857142858,2.244451499086619,36,5.777777777777778,2.700415578048566,,89,8.314606741573034,4.163229380512113,43.0,29.186046511627907,1.17147829950279,28,4.857142857142857,2.029419658347188,,,,39,0.17028014303493974,0.4195642439297104,1.0,9.0,1.2222222222222223,0.36078426969062594,0.1873015873015873,0.510961213125406,52,2.5576923076923075,1.5512349418954483,0.26015219025808123,0.3759909130777474,19,,,,0.6896551724137931,7.751882573149743,4.9311531841652325,2865.0,8.307401032702236,7.450157986415728,8.419955249569703,65.13863201376938,11.730826161790018,9.0,5.816011697786003,0.03326120657603627,0.1217427385892117,0.6727385892116182,0.08050290417209335,179.0,40.0,11.505630337794997,1098.0,0.4750430292598967,7.379746835443038,581.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/Odvod_dulnich_vod_Porubice.txt,6745acb5c6537d54ff0636c9,Odvod_dulnich_vod_Porubice,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,False,Original,,individual,persuasive,False,individual,legal person,individual,On-site anonymization,,good,2.0,,,108,1.7037037037037037,0.7366104231300591,0.9653733098177543,0.09128881017473202,1.0,3.0,6.0,0.8660254037844387,,,,,,,,,,,7.0,2.0,0.408248290463863,1.0,23,21.304347826086957,0.5214286621960571,47,2.0851063829787235,0.8051840482838329,13.0,55,3.7454545454545456,0.9913166001390954,9.0,2.0,0.4330127018922193,22,2.6363636363636362,0.7812710559984566,,1.0,,23,0.1641366284857275,0.50546975497371,,10.0,1.4,0.3688555567816587,0.1459870684870685,0.2861408212566777,44,2.8181818181818183,0.785180849200466,0.3249878170768279,0.44049474441445213,26,,,,0.3504273504273504,12.537582725415817,5.391498881431767,2410.0,10.968456375838924,7.0922583859599,14.635216710436726,31.996374574457747,15.022235191129267,7.0,5.791277932353208,0.018144483430078042,0.11974137931034479,0.6778448275862069,0.05351957967333704,138.0,23.0,13.849809479280296,1024.0,0.4809843400447427,12.7,447.0
